inchi_key_a,inchi_key_b,tanimoto,pic50_a,pic50_b,delta_pic50,cliff_tier,source_combination,patent_exclusive_a,patent_exclusive_b,any_patent_exclusive,ecfp4_only_cliff,tanimoto_ecfp6
JJGYWKXZFXQJAK-AREMUKBSSA-N,DFLPXAKZLNBNCB-HHHXNRCGSA-N,0.8117647,5.982966660701219,7.045757490560675,1.0627908298594555,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
LFNUUCVWQIPJNI-IEPMUOFNSA-N,SIQFSMORDDWOQU-AREMUKBSSA-N,0.8117647,6.939713034397075,5.2182446253475305,1.7214684090495442,moderate,bindingdb|pubchem_confirmatory|pubchem_confirmatory,True,False,True,False,
LFNUUCVWQIPJNI-IEPMUOFNSA-N,GMZVAQJVBFWSIS-RUZDIDTESA-N,0.81395346,6.939713034397075,5.31960865506336,1.620104379333715,moderate,bindingdb|pubchem_confirmatory|pubchem_confirmatory,True,False,True,False,
YMKYZWLTPNNGGI-CLJLJLNGSA-N,DFQZFXZWGBIVAD-CLJLJLNGSA-N,0.81609195,6.585026652029182,4.823908740944319,1.7611179110848632,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
YMKYZWLTPNNGGI-CLJLJLNGSA-N,HDOICFJGKOAPSD-KAYWLYCHSA-N,0.8,6.585026652029182,5.2958494831602,1.2891771688689815,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
SIQFSMORDDWOQU-AREMUKBSSA-N,XSVSYKMHEAURFC-HFZDXXHNSA-N,0.8117647,5.2182446253475305,6.3979400086720375,1.179695383324507,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
SIQFSMORDDWOQU-AREMUKBSSA-N,XSVSYKMHEAURFC-QFQXNSOFSA-N,0.8117647,5.2182446253475305,7.045757490560675,1.8275128652131443,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
SIQFSMORDDWOQU-AREMUKBSSA-N,CSIRJPXUQDSYOW-HHHXNRCGSA-N,0.8,5.2182446253475305,7.698970004336019,2.480725378988488,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7603305785123967
SIQFSMORDDWOQU-AREMUKBSSA-N,DFLPXAKZLNBNCB-HHHXNRCGSA-N,0.89873415,5.2182446253475305,7.045757490560675,1.8275128652131443,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
SIQFSMORDDWOQU-AREMUKBSSA-N,LFNUUCVWQIPJNI-SUHSUELASA-N,0.8117647,5.2182446253475305,7.221848749616356,2.0036041242688256,severe,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,True,0.7851239669421488
SIQFSMORDDWOQU-AREMUKBSSA-N,LFNUUCVWQIPJNI-USOMCTOXSA-N,0.8117647,5.2182446253475305,6.657577319177793,1.4393326938302629,broad,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
DFQZFXZWGBIVAD-CLJLJLNGSA-N,ZEDBQHUFQMXLGU-GKBBYZSKSA-N,0.81609195,4.823908740944319,6.552841968657781,1.728933227713462,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
DFQZFXZWGBIVAD-CLJLJLNGSA-N,ZEDBQHUFQMXLGU-LIKDZFNVSA-N,0.81609195,4.823908740944319,6.585026652029182,1.7611179110848632,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
DFQZFXZWGBIVAD-CLJLJLNGSA-N,CQGWPDDLIRVUCO-JWQCQUIFSA-N,0.8352941,4.823908740944319,7.301029995663981,2.4771212547196626,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8220338983050848
DFQZFXZWGBIVAD-CLJLJLNGSA-N,MKJUETQMTPGHGC-KAYWLYCHSA-N,0.8780488,4.823908740944319,6.958607314841775,2.134698573897456,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8275862068965517
DFQZFXZWGBIVAD-CLJLJLNGSA-N,KVMPLKNGFPPJEW-RULIXLRNSA-N,0.81609195,4.823908740944319,7.3979400086720375,2.574031267727719,severe,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,True,0.7886178861788617
DFQZFXZWGBIVAD-CLJLJLNGSA-N,KVMPLKNGFPPJEW-JGZPXTCXSA-N,0.81609195,4.823908740944319,7.221848749616356,2.3979400086720375,severe,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,True,0.7886178861788617
XSVSYKMHEAURFC-HFZDXXHNSA-N,GMZVAQJVBFWSIS-RUZDIDTESA-N,0.81395346,6.3979400086720375,5.31960865506336,1.0783313536086778,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
XSVSYKMHEAURFC-QFQXNSOFSA-N,GMZVAQJVBFWSIS-RUZDIDTESA-N,0.81395346,7.045757490560675,5.31960865506336,1.7261488354973151,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
XSVSYKMHEAURFC-QFQXNSOFSA-N,FUBHBWLOTIIEOC-QFQXNSOFSA-N,0.81395346,7.045757490560675,5.596879478824182,1.4488780117364932,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
CQGWPDDLIRVUCO-JWQCQUIFSA-N,GMZVAQJVBFWSIS-RUZDIDTESA-N,0.8352941,7.301029995663981,5.31960865506336,1.9814213406006216,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
GMZVAQJVBFWSIS-RUZDIDTESA-N,CSIRJPXUQDSYOW-HHHXNRCGSA-N,0.9375,5.31960865506336,7.698970004336019,2.379361349272659,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8632478632478633
GMZVAQJVBFWSIS-RUZDIDTESA-N,DFLPXAKZLNBNCB-HHHXNRCGSA-N,0.8313253,5.31960865506336,7.045757490560675,1.7261488354973151,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
GMZVAQJVBFWSIS-RUZDIDTESA-N,DXZLTZZZLYIHJG-AREMUKBSSA-N,0.8023256,5.31960865506336,7.3979400086720375,2.078331353608678,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,True,0.689922480620155
GMZVAQJVBFWSIS-RUZDIDTESA-N,LFNUUCVWQIPJNI-SUHSUELASA-N,0.81395346,5.31960865506336,7.221848749616356,1.9022400945529965,moderate,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
GMZVAQJVBFWSIS-RUZDIDTESA-N,LFNUUCVWQIPJNI-USOMCTOXSA-N,0.81395346,5.31960865506336,6.657577319177793,1.3379686641144337,broad,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
TWYDFTDLDAMGKO-IEPMUOFNSA-N,NMYIFZHSXIIJDI-ZJGIAAPESA-N,0.8888889,7.20446769648675,5.995678626217357,1.2087890702693933,broad,bindingdb|pubchem_confirmatory|pubchem_confirmatory,True,False,True,False,
YPPQRURPQMXKTK-XDOPXQJJSA-N,ZEFWTEDSWFEURK-HWVXXCOISA-N,0.91358024,6.236572006437063,7.27642098432889,1.0398489778918272,broad,bindingdb|pubchem_confirmatory|pubchem_confirmatory,False,True,True,False,
YPPQRURPQMXKTK-XDOPXQJJSA-N,NAXPVOYEAMEMAE-JTYXWRCWSA-N,0.8352941,6.236572006437063,8.0,1.763427993562937,moderate,bindingdb|pubchem_confirmatory|pubchem_confirmatory,False,True,True,False,
YPPQRURPQMXKTK-XDOPXQJJSA-N,VRHGRZFQXLMFNI-RJIGRWNCSA-N,0.9268293,6.236572006437063,7.301029995663981,1.0644579892269181,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
YPPQRURPQMXKTK-XDOPXQJJSA-N,NAXPVOYEAMEMAE-IMQOFUTHSA-N,0.8352941,6.236572006437063,8.0,1.763427993562937,moderate,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
YPPQRURPQMXKTK-XDOPXQJJSA-N,ZEFWTEDSWFEURK-RULIXLRNSA-N,0.91358024,6.236572006437063,7.3979400086720375,1.1613680022349744,broad,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
YPPQRURPQMXKTK-XDOPXQJJSA-N,NAXPVOYEAMEMAE-VNWIGOPPSA-N,0.8352941,6.236572006437063,8.0,1.763427993562937,moderate,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
NMYIFZHSXIIJDI-ZJGIAAPESA-N,YLJGRIPQHGGABG-MDWDQMQMSA-N,0.8068182,5.995678626217357,7.154901959985743,1.1592233337683862,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
NMYIFZHSXIIJDI-ZJGIAAPESA-N,XMQMJDOTNCFOLT-HQMADOEBSA-N,0.9382716,5.995678626217357,7.221848749616356,1.2261701233989992,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
NMYIFZHSXIIJDI-ZJGIAAPESA-N,YPTZCJCUBUMRGV-NGPVXHTBSA-N,0.8333333,5.995678626217357,7.093543321678572,1.0978646954612152,broad,bindingdb|pubchem_confirmatory|pubchem_confirmatory,False,True,True,False,
NMYIFZHSXIIJDI-ZJGIAAPESA-N,VRHGRZFQXLMFNI-OKNVFKEHSA-N,0.81609195,5.995678626217357,7.154901959985743,1.1592233337683862,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
NMYIFZHSXIIJDI-ZJGIAAPESA-N,VRHGRZFQXLMFNI-RJIGRWNCSA-N,0.81609195,5.995678626217357,7.301029995663981,1.3053513694466243,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
NMYIFZHSXIIJDI-ZJGIAAPESA-N,YPTZCJCUBUMRGV-UPHHSBJESA-N,0.8333333,5.995678626217357,7.301029995663981,1.3053513694466243,broad,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
NMYIFZHSXIIJDI-ZJGIAAPESA-N,TWYDFTDLDAMGKO-SUHSUELASA-N,0.8888889,5.995678626217357,7.522878745280337,1.5272001190629805,moderate,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
YPPQRURPQMXKTK-HOLBEBDISA-N,NAXPVOYEAMEMAE-JTYXWRCWSA-N,0.8352941,6.2839966563652006,8.0,1.7160033436347994,moderate,bindingdb|pubchem_confirmatory|pubchem_confirmatory,False,True,True,False,
YPPQRURPQMXKTK-HOLBEBDISA-N,VRHGRZFQXLMFNI-RJIGRWNCSA-N,0.9268293,6.2839966563652006,7.301029995663981,1.0170333392987807,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
YPPQRURPQMXKTK-HOLBEBDISA-N,NAXPVOYEAMEMAE-IMQOFUTHSA-N,0.8352941,6.2839966563652006,8.0,1.7160033436347994,moderate,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
YPPQRURPQMXKTK-HOLBEBDISA-N,ZEFWTEDSWFEURK-RULIXLRNSA-N,0.91358024,6.2839966563652006,7.3979400086720375,1.113943352306837,broad,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
YPPQRURPQMXKTK-HOLBEBDISA-N,NAXPVOYEAMEMAE-VNWIGOPPSA-N,0.8352941,6.2839966563652006,8.0,1.7160033436347994,moderate,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
NMYIFZHSXIIJDI-RFYMFKDESA-N,TWYDFTDLDAMGKO-SUHSUELASA-N,0.8888889,6.356547323513812,7.522878745280337,1.1663314217665253,broad,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
ZEFWTEDSWFEURK-HWVXXCOISA-N,KDDPWMGTOWJRQX-KRYSULRRSA-N,0.8045977,7.27642098432889,5.97061622231479,1.3058047620141,broad,bindingdb|pubchem_confirmatory|pubchem_confirmatory,True,False,True,False,
PLZPLPCERVJEBV-LIKDZFNVSA-N,VKJALWWCFJIUAH-MWVDVNALSA-N,0.91566265,5.958607314841775,7.096910013008056,1.1383026981662816,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
FUBHBWLOTIIEOC-QFQXNSOFSA-N,PRTQDZCJSRPOGJ-QDPGVEIFSA-N,0.9375,5.596879478824182,7.154901959985743,1.5580224811615615,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
FUBHBWLOTIIEOC-QFQXNSOFSA-N,ZMHVWLZJEXXWPY-AJTFRIOCSA-N,0.8095238,5.596879478824182,7.045757490560675,1.4488780117364932,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
KDDPWMGTOWJRQX-KRYSULRRSA-N,RAYHOKJHOSRJQD-GTJYFZDJSA-N,0.9285714,5.97061622231479,7.096910013008056,1.126293790693266,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
KDDPWMGTOWJRQX-KRYSULRRSA-N,KMLRLTDCVYFJKS-OZIXFKSASA-N,0.89411765,5.97061622231479,7.0,1.0293837776852097,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
KDDPWMGTOWJRQX-KRYSULRRSA-N,ZEFWTEDSWFEURK-RULIXLRNSA-N,0.8045977,5.97061622231479,7.3979400086720375,1.4273237863572472,broad,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
KDDPWMGTOWJRQX-KRYSULRRSA-N,ZEFWTEDSWFEURK-JGZPXTCXSA-N,0.8045977,5.97061622231479,7.154901959985743,1.1842857376709528,broad,bindingdb|bindingdb|pubchem_confirmatory,False,False,False,False,
BIEHPBDPBWAUFZ-RUZDIDTESA-N,WDEZFYQOFULKKL-AREMUKBSSA-N,0.8271605,6.251811972993799,7.522878745280337,1.271066772286538,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
WYDCZEIMAZCOQF-JWQCQUIFSA-N,NFNSMCDRYSPAPO-CLJLJLNGSA-N,0.8095238,6.309803919971486,7.522878745280337,1.2130748253088512,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
WYDCZEIMAZCOQF-JWQCQUIFSA-N,CJVNIKYJWQUIRS-VSGBNLITSA-N,0.8045977,6.309803919971486,7.522878745280337,1.2130748253088512,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
CYFOPJXHNCFKBO-WXFUMESZSA-N,KAGCILQUYYIHNJ-DNQXCXABSA-N,0.83516484,7.301029995663981,6.1938200260161125,1.1072099696478688,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
CYFOPJXHNCFKBO-WXFUMESZSA-N,BCESHBWCHFYXIL-WXFUMESZSA-N,0.82417583,7.301029995663981,5.950781977329818,1.3502480183341632,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
CIIHYWMLMWIWJT-DNQXCXABSA-N,QEOHHAPIPGPIKD-XMMPIXPASA-N,0.83516484,8.0,7.0,1.0,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
CIIHYWMLMWIWJT-DNQXCXABSA-N,IIWCKVZWLWDNIR-DNQXCXABSA-N,0.82417583,8.0,5.79317412396815,2.20682587603185,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,True,0.7348484848484849
KAGCILQUYYIHNJ-DNQXCXABSA-N,APFXDZBPJMVCRF-PKTZIBPZSA-N,0.8651685,6.1938200260161125,7.698970004336019,1.5051499783199063,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
KAGCILQUYYIHNJ-DNQXCXABSA-N,NQAWFKTVSVIIDK-RPWUZVMVSA-N,0.82222223,6.1938200260161125,7.301029995663981,1.1072099696478688,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
QBXBCMGLHGMKAG-GWQXNCQPSA-N,APFXDZBPJMVCRF-DHIUTWEWSA-N,0.8043478,7.761439372640169,6.7447274948966935,1.0167118777434752,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
DKBLOHHXXWZULV-ZLNRFVROSA-N,BCESHBWCHFYXIL-WXFUMESZSA-N,0.8333333,7.221848749616356,5.950781977329818,1.271066772286538,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
JNZBVJKZOKYVKZ-BPAKYRGESA-N,BCESHBWCHFYXIL-WXFUMESZSA-N,0.8021978,7.240743030061056,5.950781977329818,1.289961052731238,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
YZCLJWRMRRFTHD-DNQXCXABSA-N,IIWCKVZWLWDNIR-DNQXCXABSA-N,0.82222223,7.522878745280337,5.79317412396815,1.7297046213121874,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
YZCLJWRMRRFTHD-DNQXCXABSA-N,VMPJJXWAVFAFKU-DHIUTWEWSA-N,0.82222223,7.522878745280337,6.366531544420413,1.1563472008599245,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
NQAWFKTVSVIIDK-RPWUZVMVSA-N,BCESHBWCHFYXIL-WXFUMESZSA-N,0.83146065,7.301029995663981,5.950781977329818,1.3502480183341632,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
BCESHBWCHFYXIL-SMIHKQSGSA-N,BCESHBWCHFYXIL-WXFUMESZSA-N,1.0,7.154901959985743,5.950781977329818,1.204119982655925,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
IGZIDTNYUHLUDZ-GWQXNCQPSA-N,INTIBJQLLPOYKV-HSZRJFAPSA-N,0.8202247,7.261439372640169,5.131355561605174,2.1300838110349947,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8347107438016529
KLDCGLMAAQKVOZ-DHIUTWEWSA-N,MTKIMZIBIRCFSI-JWQCQUIFSA-N,0.8064516,7.522878745280337,6.4089353929735005,1.113943352306837,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
KLDCGLMAAQKVOZ-DHIUTWEWSA-N,VMPJJXWAVFAFKU-DHIUTWEWSA-N,0.8152174,7.522878745280337,6.366531544420413,1.1563472008599245,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
YLSQTWLLZHWBRY-HSZRJFAPSA-N,XHAHHEPCIWJFOZ-RUZDIDTESA-N,0.8043478,6.958607314841775,5.892790030352131,1.0658172844896434,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
MTKIMZIBIRCFSI-JWQCQUIFSA-N,FIDIKNOAPFECFZ-DNQXCXABSA-N,0.8152174,6.4089353929735005,8.0,1.5910646070264995,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
MTKIMZIBIRCFSI-JWQCQUIFSA-N,GTAJYNPVNWSSOD-DHIUTWEWSA-N,0.82222223,6.4089353929735005,7.522878745280337,1.113943352306837,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
XHAHHEPCIWJFOZ-RUZDIDTESA-N,ZWCHQONPPFWELH-XMMPIXPASA-N,0.8131868,5.892790030352131,7.698970004336019,1.8061799739838875,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
XHAHHEPCIWJFOZ-RUZDIDTESA-N,VRWQITKRSFXCGO-HSZRJFAPSA-N,0.8202247,5.892790030352131,7.698970004336019,1.8061799739838875,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
INTIBJQLLPOYKV-HSZRJFAPSA-N,VRWQITKRSFXCGO-HSZRJFAPSA-N,0.8068182,5.131355561605174,7.698970004336019,2.5676144427308447,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7741935483870968
GTAJYNPVNWSSOD-DHIUTWEWSA-N,GRELTELGHHMRIF-WOJBJXKFSA-N,0.8352941,7.522878745280337,6.346787486224656,1.1760912590556813,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
GGMCVRJPNGHOEL-HSZRJFAPSA-N,IUZXRGLRAITQQP-RUZDIDTESA-N,0.81395346,7.3979400086720375,5.528708288941061,1.8692317197309762,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
VMPJJXWAVFAFKU-DHIUTWEWSA-N,XXDNUMUDDCAXNQ-DNQXCXABSA-N,0.8111111,6.366531544420413,7.698970004336019,1.3324384599156058,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
FTIUWGQCUFAGIV-JWQCQUIFSA-N,XXDNUMUDDCAXNQ-DNQXCXABSA-N,0.80898875,5.806875401645538,7.698970004336019,1.8920946026904808,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
IUZXRGLRAITQQP-RUZDIDTESA-N,CZVROBPEHUHFMR-XMMPIXPASA-N,0.8068182,5.528708288941061,8.0,2.4712917110589387,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.782258064516129
AFTXBSOULIGDQG-DHIUTWEWSA-N,XXDNUMUDDCAXNQ-DNQXCXABSA-N,0.87058824,6.6020599913279625,7.698970004336019,1.0969100130080562,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
GORHVNASFSSFSK-MCSCQSGASA-N,SCGLAMJDMAQZFI-UEFMTQSISA-N,0.85714287,6.42021640338319,7.494850021680094,1.0746336182969038,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
ZGYBGKSOBINACM-CXBZOWBPSA-N,OWIDMWNNDFBKCK-CXBZOWBPSA-N,0.84615386,6.798602875679549,5.633763876281707,1.1648389993978423,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
FGCVPJWMBIQIDW-WOJBJXKFSA-N,HKKJEORZMCXVRL-NHCUHLMSSA-N,0.82051283,6.042871802323187,7.1249387366083,1.0820669342851126,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
BRRKJRBDYXQWFB-PIIWDFAUSA-N,MEBCNFOTLYYPPP-KAYWLYCHSA-N,0.8064516,5.991399828238082,7.075720713938118,1.084320885700036,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
INCGGWJZZCIGFP-JWQCQUIFSA-N,UQVKHZQRAXXEEB-ZGFBMJKBSA-N,0.9,6.272458742971444,7.376750709602099,1.1042919666306554,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
UQVKHZQRAXXEEB-ZGFBMJKBSA-N,GVXRBNZIIZNXOA-DHIUTWEWSA-N,0.8452381,7.376750709602099,5.442011851775087,1.9347388578270124,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
UQVKHZQRAXXEEB-ZGFBMJKBSA-N,NVFRWSKOJVCCJL-KAYWLYCHSA-N,0.81609195,7.376750709602099,6.270002371976304,1.1067483376257954,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
UTUVYCHDBKIHLW-JCHVILAISA-N,CBRGFTHCLTUXJH-CDNDPLPTSA-N,0.8111111,6.823908740944319,7.823908740944319,1.0,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
VCRPZYSWYJNSSU-GQVVIVCQSA-N,QMJLQPIVHPNBBG-GESQXHNISA-N,0.8064516,7.3872161432802645,5.984221243610959,1.4029948996693058,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
YPEXCJTVBGDWIB-LAAJAHEYSA-N,BZUULJWZOUBZOU-GESQXHNISA-N,0.8255814,5.82915179635669,7.045757490560675,1.2166056942039845,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
LYLYPPKAEFAOHQ-QZPZUKOXSA-N,BEYKKJIYABIPQW-GNTVVGMTSA-N,0.8333333,6.486782399932061,7.638272163982407,1.1514897640503463,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
LYLYPPKAEFAOHQ-QZPZUKOXSA-N,PEMSBPMDBFZNNE-LGYSXGNESA-N,0.8235294,6.486782399932061,4.823908740944319,1.662873658987742,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
LYLYPPKAEFAOHQ-QZPZUKOXSA-N,BVRLFUCIQFLHLF-GNTVVGMTSA-N,0.8023256,6.486782399932061,7.698970004336019,1.2121876044039581,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
HZZSEESTJFZFAX-FIIBKKJESA-N,QMJLQPIVHPNBBG-GESQXHNISA-N,0.8333333,7.6020599913279625,5.984221243610959,1.6178387477170038,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
BEYKKJIYABIPQW-GNTVVGMTSA-N,VJQGMUXNYFGJLZ-GNTVVGMTSA-N,0.82758623,7.638272163982407,6.2182446253475305,1.4200275386348764,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
BEYKKJIYABIPQW-GNTVVGMTSA-N,CCGFHNQQZLPVLB-XUMYZKKMSA-N,0.8875,7.638272163982407,6.371611069949688,1.2666610940327185,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
BEYKKJIYABIPQW-GNTVVGMTSA-N,PEMSBPMDBFZNNE-LGYSXGNESA-N,0.8235294,7.638272163982407,4.823908740944319,2.8143634230380883,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,True,0.717741935483871
QKTGQAATUHYPAK-CDHPUSFOSA-N,VJQGMUXNYFGJLZ-GNTVVGMTSA-N,0.80898875,7.721246399047171,6.2182446253475305,1.5030017736996406,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
QKTGQAATUHYPAK-CDHPUSFOSA-N,CCGFHNQQZLPVLB-XUMYZKKMSA-N,0.8433735,7.721246399047171,6.371611069949688,1.3496353290974827,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
QKTGQAATUHYPAK-CDHPUSFOSA-N,BZUARQADRSOWDN-DNZRUQJHSA-N,0.82758623,7.721246399047171,6.242603971206975,1.478642427840196,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
QKTGQAATUHYPAK-CDHPUSFOSA-N,ACKMNLXJDCTPTK-STHVYQTBSA-N,0.83908045,7.721246399047171,6.619788758288394,1.1014576407587775,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
