scaffold_smiles,n_compounds,mean_pic50,std_pic50,pic50_range,contains_patent_exclusive,patent_exclusive_scaffold
O=C(c1ccc2cc(-c3cc4ccc(-c5ccccc5)cc4n3CC3CC3)sc2c1)N1CC2CCC1C2,4,5.966505369379736,0.47195798924198,1.0219397649243884,False,False
O=C(c1ccc2c(c1)nc(-c1cc3cccnc3n1CC1CC1)n2C1CC1)N1[C@H]2CC[C@@H]1CC2,4,7.250813243999953,0.2886538802165179,0.6939102055666169,False,False
O=C(c1ccc2c(c1)nc1n2Cc2cccc(c2)-c2ccccc2CCCCn2c-1cc1cccnc12)N1CCCCC1,4,7.339150205998232,0.3175479571933665,0.7152072032067043,False,False
O=C(c1ccc2c(c1)nc(-c1cccn1CC1CC1)n2CC1CCC1)N1C[C@H]2CC[C@@H]1C2,4,5.761439372640169,0.0,0.0,True,False
O=C1CC(COc2nccc3cc(-c4cc5ccc(C(=O)N6CCCCC6)cn5n4)n(CC4CC4)c23)CN1,4,7.330544618722391,0.1441512966803695,0.3345033904792878,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6[nH]ccc(=O)c6c5)cc4n3CC3CC3)nc2c1)N1CC2CCC1C2,4,7.333715492824527,0.3600763818566247,0.8219301749622305,False,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CCCCN5)ccc4[nH]3)n(CC3CC3)c2n1)c1ncccn1,4,7.088106791245248,0.3489319128835055,0.8372727025023003,False,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CCCCN5)ccc4[nH]3)n(CC3CC3)c2n1)c1cccnc1,4,7.07651735851133,0.0730611318386174,0.1694113313148557,False,False
O=C(c1ccc2[nH]c(-c3cc4scc(-c5cn[nH]c5)c4n3CC3CC3)nc2c1)N1C[C@H]2CC[C@@H]1C2,4,7.436765211632842,0.2415584214329678,0.5404030902638706,False,False
O=C(c1ccc2[nH]c(-c3cc4scc(C5CCC5)c4n3CC3CC3)nc2c1)N1C[C@H]2CC[C@@H]1C2,4,7.40609919096293,0.2594538250555528,0.6350602514308878,False,False
